ID,confirmedBlock,confirmationTime,chainNum,confirmed_blocks,tips,arrival_time,agent,adoption_rate,block_transactions,transaction_creation_time,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29,agent_30,agent_31,agent_32,agent_33,agent_34,agent_35,agent_36,agent_37,agent_38,agent_39,agent_40,agent_41,agent_42,agent_43,agent_44,agent_45,agent_46,agent_47,agent_48,agent_49,agent_50
1,True,46,1,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[8, 10, 11, 15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,5,23,26,4,15,4,4,18,17,7,4,4,7,20,7,7,7,4,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,4,26
1,True,46,1,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[10, 11, 15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,5,23,26,5,15,4,4,18,17,7,4,4,7,20,7,7,7,4,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,4,26
1,True,46,1,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[11, 15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,5,23,26,5,15,5,4,18,17,7,4,4,7,20,7,7,7,4,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,4,26
1,True,46,1,"[1, 0, 1, 1, 1, 1, 1, 1, 1]",[],4,"[14, 26, 39, 47]",0.0,[],[],23,9,5,5,13,7,23,26,7,15,7,7,18,17,4,7,7,9,20,7,7,9,7,13,7,19,4,5,5,13,5,10,5,25,15,20,5,23,10,4,13,10,7,10,13,13,13,4,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,5,23,26,5,15,5,5,18,17,7,4,4,7,20,7,7,7,4,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,4,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[19, 20, 24, 42, 44]",0.0,[],[],5,9,7,7,13,7,5,26,7,15,7,7,18,12,7,7,7,9,19,4,4,9,7,13,4,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,4,10,4,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[20, 24, 42, 44]",0.0,[],[],5,9,7,7,13,7,5,26,7,15,7,7,18,12,7,7,7,9,19,5,4,9,7,13,4,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,4,10,4,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[23, 25, 29, 40, 45]",0.0,[],[],15,18,18,23,5,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,4,25,4,18,39,17,4,18,17,17,10,19,24,19,10,17,13,4,17,17,17,18,4,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[25, 29, 40, 45]",0.0,[],[],15,18,18,23,5,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,5,25,4,18,39,17,4,18,17,17,10,19,24,19,10,17,13,4,17,17,17,18,4,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[27, 28, 30, 32, 36]",0.0,[],[],23,9,5,5,13,7,23,26,7,15,7,7,18,17,5,7,7,9,20,7,7,9,7,13,7,19,5,4,4,13,4,10,4,25,15,20,4,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[28, 30, 32, 36]",0.0,[],[],23,9,5,5,13,7,23,26,7,15,7,7,18,17,5,7,7,9,20,7,7,9,7,13,7,19,5,5,4,13,4,10,4,25,15,20,4,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],4,"[31, 38, 41, 43]",0.0,[],[],19,14,15,23,10,25,19,34,41,19,21,12,21,19,10,12,21,14,18,21,25,14,12,10,25,24,18,39,14,10,18,4,14,8,19,24,19,8,4,10,10,4,17,4,17,10,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[0, 6, 19, 20, 24, 42, 44]",0.0,[],[],5,9,7,7,13,7,5,26,7,15,7,7,18,12,7,7,7,9,19,5,5,9,7,13,5,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,5,10,5,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[2, 3, 14, 26, 27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,5,5,13,7,23,26,7,15,7,7,18,17,5,7,7,9,20,7,7,9,7,13,7,19,5,5,5,13,5,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[3, 14, 26, 27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,6,5,13,7,23,26,7,15,7,7,18,17,5,7,7,9,20,7,7,9,7,13,7,19,5,5,5,13,5,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[4, 23, 25, 29, 40, 45]",0.0,[],[],15,18,18,23,5,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,5,25,5,18,39,17,5,18,17,17,10,19,24,19,10,17,13,5,17,17,17,18,5,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[5, 8, 10, 11, 15, 16, 22, 48]",0.0,[43],[42],23,7,7,7,13,5,23,26,5,15,5,5,18,17,7,5,5,7,20,7,7,7,5,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,5,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[6, 19, 20, 24, 42, 44]",0.0,[],[],6,9,7,7,13,7,5,26,7,15,7,7,18,12,7,7,7,9,19,5,5,9,7,13,5,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,5,10,5,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[8, 10, 11, 15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,6,23,26,5,15,5,5,18,17,7,5,5,7,20,7,7,7,5,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,5,26
1,True,46,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[10, 11, 15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,6,23,26,6,15,5,5,18,17,7,5,5,7,20,7,7,7,5,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,5,26
1,True,46,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[11, 15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,6,23,26,6,15,6,5,18,17,7,5,5,7,20,7,7,7,5,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,5,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[14, 26, 27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,6,6,13,7,23,26,7,15,7,7,18,17,5,7,7,9,20,7,7,9,7,13,7,19,5,5,5,13,5,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[15, 16, 22, 48]",0.0,[],[],23,7,7,7,13,6,23,26,6,15,6,6,18,17,7,5,5,7,20,7,7,7,5,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,11,7,5,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[19, 20, 24, 42, 44]",0.0,[],[],6,9,7,7,13,7,6,26,7,15,7,7,18,12,7,7,7,9,19,5,5,9,7,13,5,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,5,10,5,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[20, 24, 42, 44]",0.0,[],[],6,9,7,7,13,7,6,26,7,15,7,7,18,12,7,7,7,9,19,6,5,9,7,13,5,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,5,10,5,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[23, 25, 29, 40, 45]",0.0,[],[],15,18,18,23,6,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,5,25,5,18,39,17,5,18,17,17,10,19,24,19,10,17,13,5,17,17,17,18,5,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[25, 29, 40, 45]",0.0,[],[],15,18,18,23,6,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,6,25,5,18,39,17,5,18,17,17,10,19,24,19,10,17,13,5,17,17,17,18,5,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[26, 27, 28, 30, 32, 36, 39, 47]",0.0,[47],[46],23,9,6,6,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,5,5,5,13,5,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,6,6,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,6,5,5,13,5,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,6,6,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,6,6,5,13,5,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[30, 32, 36, 39, 47]",0.0,[],[],23,9,6,6,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,6,6,6,13,5,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[31, 38, 41, 43]",0.0,[],[],19,14,15,23,10,25,19,34,41,19,21,12,21,19,10,12,21,14,18,21,25,14,12,10,25,24,18,39,14,10,18,5,14,8,19,24,19,8,5,10,10,5,17,5,17,10,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],5,"[32, 36, 39, 47]",0.0,[],[],23,9,6,6,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,6,6,6,13,6,10,5,25,15,20,5,23,10,5,13,10,7,10,13,13,13,5,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[0, 6, 19, 20, 24, 42, 44]",0.0,[],[],6,9,7,7,13,7,6,26,7,15,7,7,18,12,7,7,7,9,19,6,6,9,7,13,6,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,6,10,6,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[2, 3, 14, 26, 27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,6,6,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,6,6,6,13,6,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[3, 14, 26, 27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,7,6,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,6,6,6,13,6,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[4, 23, 25, 29, 40, 45]",0.0,[],[],15,18,18,23,6,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,6,25,6,18,39,17,6,18,17,17,10,19,24,19,10,17,13,6,17,17,17,18,6,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[5, 8, 10, 11, 15, 16, 22]",0.0,[43],[42],23,9,7,7,13,6,23,26,6,15,6,6,18,17,7,6,6,9,20,7,7,9,6,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[6, 19, 20, 24, 42, 44]",0.0,[],[],7,9,7,7,13,7,6,26,7,15,7,7,18,12,7,7,7,9,19,6,6,9,7,13,6,15,7,7,7,13,7,10,7,19,15,20,7,19,10,7,13,10,6,10,6,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[8, 10, 11, 15, 16, 22]",0.0,[],[],23,9,7,7,13,7,23,26,6,15,6,6,18,17,7,6,6,9,20,7,7,9,6,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[10, 11, 15, 16, 22]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,6,6,18,17,7,6,6,9,20,7,7,9,6,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[11, 15, 16, 22]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,6,18,17,7,6,6,9,20,7,7,9,6,13,7,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,7,10,13,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[14, 26, 27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,7,18,17,6,7,7,9,20,7,7,9,7,13,7,19,6,6,6,13,6,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[19, 20, 24, 42, 44]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,7,18,17,7,7,7,9,20,6,6,9,7,13,6,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,6,10,6,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[20, 24, 42, 44]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,7,18,17,7,7,7,9,20,7,6,9,7,13,6,19,7,7,7,13,7,10,7,25,15,20,7,23,10,7,13,10,6,10,6,13,13,7,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[23, 25, 29, 40, 45]",0.0,[],[],15,18,18,23,7,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,6,25,6,18,39,17,6,18,17,17,10,19,24,19,10,17,13,6,17,17,17,18,6,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[25, 29, 40, 45]",0.0,[],[],15,18,18,23,7,19,15,34,41,19,21,14,21,19,13,14,21,17,12,21,25,17,14,7,25,6,18,39,17,6,18,17,17,10,19,24,19,10,17,13,6,17,17,17,18,6,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[26, 27, 28, 30, 32, 36, 39, 47]",0.0,[47],[46],23,9,7,7,13,7,23,26,7,15,7,7,18,17,7,7,7,9,20,7,7,9,7,13,7,19,6,6,6,13,6,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[27, 28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,7,18,17,7,7,7,9,20,7,7,9,7,13,7,19,7,6,6,13,6,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[28, 30, 32, 36, 39, 47]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,7,18,17,7,7,7,9,20,7,7,9,7,13,7,19,7,7,6,13,6,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[30, 32, 36, 39, 47]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,7,18,17,7,7,7,9,20,7,7,9,7,13,7,19,7,7,7,13,6,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[31, 38, 41, 43]",0.0,[],[],19,14,15,23,10,25,19,34,41,19,21,12,21,19,10,12,21,14,18,21,25,14,12,10,25,24,18,39,14,10,18,6,14,8,19,24,19,8,6,10,10,6,17,6,17,10,18,39,21,34
1,True,46,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[],6,"[32, 36, 39, 47]",0.0,[],[],23,9,7,7,13,7,23,26,7,15,7,7,18,17,7,7,7,9,20,7,7,9,7,13,7,19,7,7,7,13,7,10,6,25,15,20,6,23,10,6,13,10,7,10,13,13,13,6,16,26
